Model,TBS2104
Firmware Version,v1.26.0
,
Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,8.00E-05
Filter Frequency,1.00E+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,CH1
6.08E-02,0.899609
6.09E-02,0.93125
6.10E-02,0.992969
6.10E-02,1.13047
6.11E-02,1.15742
6.12E-02,1.18008
6.13E-02,1.01289
6.14E-02,1.00312
6.14E-02,0.919531
6.15E-02,0.813281
6.16E-02,0.691797
6.17E-02,0.994531
6.18E-02,2.04687
6.18E-02,0.879297
6.19E-02,1.07109
6.20E-02,1.17773
6.21E-02,1.16328
6.22E-02,1.04687
6.22E-02,0.938281
6.23E-02,0.940625
6.24E-02,0.880469
6.25E-02,0.952344
6.26E-02,0.879297
6.26E-02,0.874219
6.27E-02,0.776562
6.28E-02,0.778906
6.29E-02,0.721875
6.30E-02,0.841406
6.30E-02,1.06836
6.31E-02,1.3457
6.32E-02,1.55234
6.33E-02,2.02148
6.34E-02,2.3418
6.34E-02,2.7875
6.35E-02,3.33945
6.36E-02,3.99805
6.37E-02,3.83945
6.38E-02,2.79219
6.38E-02,2.10742
6.39E-02,1.74062
6.40E-02,1.47617
6.41E-02,1.29531
6.42E-02,1.21289
6.42E-02,1.07734
6.43E-02,0.864062
6.44E-02,0.803516
6.45E-02,0.797656
6.46E-02,0.903125
6.46E-02,0.971094
6.47E-02,1.05078
6.48E-02,1.08437
6.49E-02,1.22305
6.50E-02,1.19531
6.50E-02,1.19961
6.51E-02,1.10937
6.52E-02,0.919922
6.53E-02,0.885156
6.54E-02,0.742969
6.54E-02,1.20156
6.55E-02,2.18164
6.56E-02,0.908984
6.57E-02,1.03203
6.58E-02,1.08008
6.58E-02,1.12539
6.59E-02,1.12109
6.60E-02,1.05
6.61E-02,1.06719
6.62E-02,1.05547
6.62E-02,1.03867
6.63E-02,0.998047
6.64E-02,0.965234
6.65E-02,0.941406
6.66E-02,0.819531
6.66E-02,0.785937
6.67E-02,0.820703
6.68E-02,0.929687
6.69E-02,1.25156
6.70E-02,1.38828
6.70E-02,1.72109
6.71E-02,2.15898
6.72E-02,2.59492
6.73E-02,3.33828
6.74E-02,3.78555
6.74E-02,3.61484
6.75E-02,2.6293
6.76E-02,2.10234
6.77E-02,1.80117
6.78E-02,1.62187
6.78E-02,1.41523
6.79E-02,1.32461
6.80E-02,1.0125
6.81E-02,0.884766
6.82E-02,0.865234
6.82E-02,0.830078
6.83E-02,0.907422
6.84E-02,1.01602
6.85E-02,1.06992
6.86E-02,1.14023
6.86E-02,1.20937
6.87E-02,1.27617
6.88E-02,1.17187
6.89E-02,1.15625
6.90E-02,1.09258
6.90E-02,0.842969
6.91E-02,0.780469
6.92E-02,1.07344
6.93E-02,2.05078
6.94E-02,0.913672
6.94E-02,1.06211
6.95E-02,1.21797
6.96E-02,1.19102
6.97E-02,1.11758
6.98E-02,1.08516
6.98E-02,0.996875
6.99E-02,1.01992
7.00E-02,0.989453
7.01E-02,1.00625
7.02E-02,0.898828
7.02E-02,0.969531
7.03E-02,0.888281
7.04E-02,0.878516
7.05E-02,0.798828
7.06E-02,0.905469
7.06E-02,1.27109
7.07E-02,1.46797
7.08E-02,1.82578
7.09E-02,2.16875
7.10E-02,2.54609
7.10E-02,3.14453
7.11E-02,3.74375
7.12E-02,3.53945
7.13E-02,2.55859
7.14E-02,1.98047
7.14E-02,1.57773
7.15E-02,1.33398
7.16E-02,1.19727
7.17E-02,1.18008
7.18E-02,1.01211
7.18E-02,0.891016
7.19E-02,0.780859
7.20E-02,0.849219
7.21E-02,0.84375
7.22E-02,0.916406
7.22E-02,1.13359
7.23E-02,1.1168
7.24E-02,1.23203
7.25E-02,1.24453
7.26E-02,1.26328
7.26E-02,1.07344
7.27E-02,0.925391
7.28E-02,0.822656
7.29E-02,0.760547
7.30E-02,1.26953
7.30E-02,2.22891
7.31E-02,1.00742
7.32E-02,1.0582
7.33E-02,1.09062
7.34E-02,1.15742
7.34E-02,1.15937
7.35E-02,1.09336
7.36E-02,1.0332
7.37E-02,1.0582
7.38E-02,1.05273
7.38E-02,1.0918
7.39E-02,1.05859
7.40E-02,0.960547
7.41E-02,0.860156
7.42E-02,0.785547
7.42E-02,0.775781
7.43E-02,0.796875
7.44E-02,1.01484
7.45E-02,1.35117
7.46E-02,1.6207
7.46E-02,1.94258
7.47E-02,2.33437
7.48E-02,3.09727
7.49E-02,3.56562
7.50E-02,3.37422
7.50E-02,2.42578
7.51E-02,1.91406
7.52E-02,1.60742
7.53E-02,1.41602
7.54E-02,1.2293
7.54E-02,1.14336
7.55E-02,1.03711
7.56E-02,0.898437
7.57E-02,0.813281
7.58E-02,0.8125
7.58E-02,0.847266
7.59E-02,0.955859
7.60E-02,0.998047
7.61E-02,1.10391
7.62E-02,1.24336
7.62E-02,1.21484
7.63E-02,1.09961
7.64E-02,1.06172
7.65E-02,1.0125
7.66E-02,0.877344
7.66E-02,0.683203
7.67E-02,1.25117
7.68E-02,2.12734
7.69E-02,0.9375
7.70E-02,1.12148
7.70E-02,1.21602
7.71E-02,1.175
7.72E-02,1.15312
7.73E-02,1.06914
7.74E-02,1.09414
7.74E-02,0.977734
7.75E-02,1.00352
7.76E-02,1.00977
7.77E-02,0.967578
7.78E-02,0.903516
7.78E-02,0.855469
7.79E-02,0.803516
7.80E-02,0.758203
7.81E-02,0.9
7.82E-02,1.11562
7.82E-02,1.33008
7.83E-02,1.62734
7.84E-02,1.97305
7.85E-02,2.33242
7.86E-02,2.82578
7.86E-02,3.5082
7.87E-02,3.29375
7.88E-02,2.31719
7.89E-02,1.70742
7.90E-02,1.50078
7.90E-02,1.29062
7.91E-02,1.21016
7.92E-02,1.00937
7.93E-02,0.946875
7.94E-02,0.807422
7.94E-02,0.778125
7.95E-02,0.780859
7.96E-02,0.875781
7.97E-02,1.04414
7.98E-02,1.03477
7.98E-02,1.12461
7.99E-02,1.27539
8.00E-02,1.24062
8.01E-02,1.23125
8.02E-02,1.12344
8.02E-02,1.02617
8.03E-02,0.876953
8.04E-02,0.749609
8.05E-02,1.33711
8.06E-02,2.24141
8.06E-02,1.04531
8.07E-02,1.08672
8.08E-02,1.10469
8.09E-02,1.1582
8.10E-02,1.18008
8.10E-02,1.19961
8.11E-02,1.08516
8.12E-02,1.05664
8.13E-02,1.09727
8.14E-02,1.12656
8.14E-02,1.12344
8.15E-02,1.00312
8.16E-02,0.967578
8.17E-02,0.801172
8.18E-02,0.824609
8.18E-02,0.902734
8.19E-02,0.914062
8.20E-02,1.16602
8.21E-02,1.51523
8.22E-02,1.72422
8.22E-02,2.2082
8.23E-02,2.88047
8.24E-02,3.31133
8.25E-02,3.1043
8.26E-02,2.19141
8.26E-02,1.80937
8.27E-02,1.50859
8.28E-02,1.34453
8.29E-02,1.22461
8.30E-02,1.0707
8.30E-02,0.951172
8.31E-02,0.866797
8.32E-02,0.767187
8.33E-02,0.820703
8.34E-02,0.861719
8.34E-02,0.916797
8.35E-02,1.07227
8.36E-02,1.20937
8.37E-02,1.25195
8.38E-02,1.2668
8.38E-02,1.25234
8.39E-02,1.09648
8.40E-02,1.03828
8.41E-02,0.869531
8.42E-02,0.713672
8.42E-02,1.2418
8.43E-02,2.1543
8.44E-02,0.9625
8.45E-02,1.13633
8.46E-02,1.3207
8.46E-02,1.19453
8.47E-02,1.1207
8.48E-02,1.10312
8.49E-02,1.10937
8.50E-02,1.09766
8.50E-02,1.05625
8.51E-02,1.06562
8.52E-02,1.02187
8.53E-02,0.955859
8.54E-02,0.883203
8.54E-02,0.808594
8.55E-02,0.757031
8.56E-02,0.81875
8.57E-02,1.06602
8.58E-02,1.20312
8.58E-02,1.61484
8.59E-02,1.80781
8.60E-02,2.14609
8.61E-02,2.69102
8.62E-02,3.11367
8.62E-02,3.03008
8.63E-02,2.11914
8.64E-02,1.57734
8.65E-02,1.37852
8.66E-02,1.20234
8.66E-02,1.13906
8.67E-02,1.04844
8.68E-02,0.871094
8.69E-02,0.768359
8.70E-02,0.755078
8.70E-02,0.724219
8.71E-02,0.802734
8.72E-02,0.937891
8.73E-02,1.02773
8.74E-02,1.13555
8.74E-02,1.19883
8.75E-02,1.25977
8.76E-02,1.15898
8.77E-02,1.16758
8.78E-02,0.971484
8.78E-02,0.830078
8.79E-02,0.784766
8.80E-02,1.34453
8.81E-02,2.31719
8.82E-02,0.944531
8.82E-02,1.08008
8.83E-02,1.16992
8.84E-02,1.20156
8.85E-02,1.20977
8.86E-02,1.05352
8.86E-02,1.0793
8.87E-02,1.0832
8.88E-02,1.0332
8.89E-02,1.06484
8.90E-02,1.15195
8.90E-02,1.05859
8.91E-02,0.844531
8.92E-02,0.815234
8.93E-02,0.765625
8.94E-02,0.708203
8.94E-02,0.819141
8.95E-02,1.04336
8.96E-02,1.35781
8.97E-02,1.56992
8.98E-02,1.91602
8.98E-02,2.59609
8.99E-02,3.03711
9.00E-02,2.91641
9.01E-02,2.06367
9.02E-02,1.64883
9.02E-02,1.43359
9.03E-02,1.2918
9.04E-02,1.14727
9.05E-02,0.959375
9.06E-02,0.852344
9.06E-02,0.781641
9.07E-02,0.771094
9.08E-02,0.694922
9.09E-02,0.821094
9.10E-02,1.02383
9.10E-02,1.03164
9.11E-02,1.17344
9.12E-02,1.26172
9.13E-02,1.30156
9.14E-02,1.16055
9.14E-02,1.14961
9.15E-02,0.954687
9.16E-02,0.946094
9.17E-02,0.733594
9.18E-02,1.25703
9.18E-02,2.2832
9.19E-02,0.895312
9.20E-02,1.03203
9.21E-02,1.25
9.22E-02,1.25117
9.22E-02,1.23242
9.23E-02,1.17422
9.24E-02,1.02461
9.25E-02,1.11484
9.26E-02,1.13633
9.26E-02,1.12852
9.27E-02,1.06328
9.28E-02,1.0457
9.29E-02,0.883203
9.30E-02,0.866406
9.30E-02,0.803125
9.31E-02,0.733594
9.32E-02,0.941797
9.33E-02,1.12266
9.34E-02,1.40469
9.34E-02,1.64062
9.35E-02,2.00547
9.36E-02,2.525
9.37E-02,3.00781
9.38E-02,2.76758
9.38E-02,1.95195
9.39E-02,1.53047
9.40E-02,1.18828
9.41E-02,1.18086
9.42E-02,1.04766
9.42E-02,0.953125
9.43E-02,0.832812
9.44E-02,0.708203
9.45E-02,0.739844
9.46E-02,0.810156
9.46E-02,0.864453
9.47E-02,0.994531
9.48E-02,1.09922
9.49E-02,1.27734
9.50E-02,1.29023
9.50E-02,1.28437
9.51E-02,1.28633
9.52E-02,1.18594
9.53E-02,1.05625
9.54E-02,0.833984
9.54E-02,0.808594
9.55E-02,1.39375
9.56E-02,2.30078
9.57E-02,1.02812
9.58E-02,1.09531
9.58E-02,1.14922
9.59E-02,1.25
9.60E-02,1.18203
9.61E-02,1.15977
9.62E-02,1.16172
9.62E-02,1.14453
9.63E-02,1.20156
9.64E-02,1.20664
9.65E-02,1.15977
9.66E-02,1.02773
9.66E-02,0.988281
9.67E-02,0.963281
9.68E-02,0.733984
9.69E-02,0.769141
9.70E-02,0.845312
9.70E-02,1.00391
9.71E-02,1.22344
9.72E-02,1.49141
9.73E-02,1.83984
9.74E-02,2.43437
9.74E-02,2.85664
9.75E-02,2.68594
9.76E-02,1.88125
9.77E-02,1.4332
9.78E-02,1.23984
9.78E-02,1.08398
9.79E-02,1.05391
9.80E-02,0.955859
9.81E-02,0.853906
9.82E-02,0.832812
9.82E-02,0.735547
9.83E-02,0.748047
9.84E-02,0.891016
9.85E-02,0.985937
9.86E-02,1.04414
9.86E-02,1.15234
9.87E-02,1.24687
9.88E-02,1.19687
9.89E-02,1.24453
9.90E-02,1.16445
9.90E-02,1.07227
9.91E-02,0.889453
9.92E-02,0.758594
9.93E-02,1.39102
9.94E-02,2.30937
9.94E-02,0.926953
9.95E-02,1.14492
9.96E-02,1.26875
9.97E-02,1.24141
9.98E-02,1.15508
9.98E-02,1.12617
9.99E-02,1.10703
1.00E-01,1.15664
1.00E-01,1.17031
1.00E-01,1.18125
1.00E-01,1.08789
1.00E-01,1.05664
1.00E-01,0.977344
1.00E-01,0.85625
1.01E-01,0.798437
1.01E-01,0.801562
1.01E-01,0.836328
1.01E-01,1.10625
1.01E-01,1.24727
1.01E-01,1.47266
1.01E-01,1.80508
1.01E-01,2.29922
1.01E-01,2.73867
1.01E-01,2.50625
1.01E-01,1.81367
1.01E-01,1.33789
1.02E-01,1.14414
1.02E-01,1.07812
1.02E-01,0.971484
1.02E-01,0.933203
1.02E-01,0.814844
1.02E-01,0.817187
1.02E-01,0.733203
1.02E-01,0.820312
1.02E-01,0.837109
1.02E-01,0.968359
1.02E-01,1.1
1.02E-01,1.2457
1.02E-01,1.31523
1.03E-01,1.33867
1.03E-01,1.16172
1.03E-01,1.15273
1.03E-01,0.938281
1.03E-01,0.892578
1.03E-01,0.732031
1.03E-01,1.475
1.03E-01,2.35469
1.03E-01,0.970703
1.03E-01,1.08555
1.03E-01,1.16758
1.03E-01,1.15156
1.04E-01,1.10117
1.04E-01,1.17539
1.04E-01,1.14375
1.04E-01,1.12773
1.04E-01,1.2418
1.04E-01,1.14336
1.04E-01,1.11094
1.04E-01,1.1293
1.04E-01,1.03125
1.04E-01,0.946094
1.04E-01,0.828125
1.04E-01,0.744531
1.04E-01,0.846484
1.05E-01,0.988281
1.05E-01,1.18164
1.05E-01,1.49023
1.05E-01,1.74844
1.05E-01,2.25977
1.05E-01,2.65781
1.05E-01,2.42539
1.05E-01,1.76914
1.05E-01,1.35117
1.05E-01,1.11094
1.05E-01,1.09219
1.05E-01,0.986719
1.06E-01,0.882422
1.06E-01,0.858984
1.06E-01,0.816797
1.06E-01,0.748047
1.06E-01,0.789453
1.06E-01,0.921875
1.06E-01,1.0375
1.06E-01,1.19453
1.06E-01,1.32969
1.06E-01,1.33711
1.06E-01,1.37773
1.06E-01,1.25781
1.06E-01,1.16719
1.07E-01,1.05781
1.07E-01,0.864844
1.07E-01,0.741406
1.07E-01,1.44219
1.07E-01,2.28008
1.07E-01,1.02695
1.07E-01,1.14609
1.07E-01,1.26133
1.07E-01,1.33086
1.07E-01,1.20469
1.07E-01,1.2582
1.07E-01,1.15156
1.08E-01,1.2207
1.08E-01,1.18437
1.08E-01,1.10078
1.08E-01,1.14297
1.08E-01,1.0793
1.08E-01,1.0332
1.08E-01,0.880859
1.08E-01,0.866016
1.08E-01,0.814844
1.08E-01,0.903125
1.08E-01,1.10117
1.08E-01,1.21016
1.08E-01,1.50078
1.09E-01,1.76641
1.09E-01,2.16602
1.09E-01,2.49102
1.09E-01,2.45664
1.09E-01,1.63164
1.09E-01,1.26367
1.09E-01,1.06953
1.09E-01,1.05156
1.09E-01,0.856641
1.09E-01,0.864453
1.09E-01,0.763281
1.09E-01,0.751953
1.10E-01,0.746875
1.10E-01,0.811719
1.10E-01,0.878516
1.10E-01,1.0082
1.10E-01,1.16133
1.10E-01,1.27383
1.10E-01,1.36055
1.10E-01,1.27266
1.10E-01,1.28477
1.10E-01,1.08867
1.10E-01,1.04687
1.10E-01,0.923828
1.10E-01,0.700391
1.11E-01,1.46406
1.11E-01,2.41992
1.11E-01,0.990625
1.11E-01,1.02187
1.11E-01,1.1543
1.11E-01,1.35312
1.11E-01,1.19727
1.11E-01,1.22734
1.11E-01,1.19219
1.11E-01,1.14141
1.11E-01,1.20781
1.11E-01,1.24687
1.12E-01,1.22969
1.12E-01,1.14023
1.12E-01,0.976562
1.12E-01,0.980469
1.12E-01,0.798828
1.12E-01,0.678906
1.12E-01,0.76875
1.12E-01,0.822656
1.12E-01,1.09687
1.12E-01,1.41523
1.12E-01,1.63984
1.12E-01,2.16836
1.12E-01,2.40156
1.13E-01,2.18906
1.13E-01,1.59492
1.13E-01,1.24297
1.13E-01,1.07109
1.13E-01,0.997266
1.13E-01,0.936328
1.13E-01,0.898828
1.13E-01,0.814844
1.13E-01,0.782812
1.13E-01,0.7625
1.13E-01,0.765625
1.13E-01,0.818359
1.14E-01,0.974609
1.14E-01,1.09297
1.14E-01,1.30937
1.14E-01,1.29727
1.14E-01,1.38516
1.14E-01,1.24023
1.14E-01,1.125
1.14E-01,1.03125
1.14E-01,0.831641
1.14E-01,0.737891
1.14E-01,1.42422
1.14E-01,2.37812
1.14E-01,0.938281
1.15E-01,1.10391
1.15E-01,1.28281
1.15E-01,1.32969
1.15E-01,1.22578
1.15E-01,1.16992
1.15E-01,1.20312
1.15E-01,1.16133
1.15E-01,1.11875
1.15E-01,1.18906
1.15E-01,1.18125
1.15E-01,1.14492
1.15E-01,1.03984
1.16E-01,0.906641
1.16E-01,0.770312
1.16E-01,0.714453
1.16E-01,0.777344
1.16E-01,0.890625
1.16E-01,1.09648
1.16E-01,1.36406
1.16E-01,1.56172
1.16E-01,2.05273
1.16E-01,2.29883
1.16E-01,2.14258
1.16E-01,1.56445
1.16E-01,1.23398
1.17E-01,1.0207
1.17E-01,0.927734
1.17E-01,0.820703
1.17E-01,0.781641
1.17E-01,0.767578
1.17E-01,0.741797
1.17E-01,0.678516
1.17E-01,0.786328
1.17E-01,0.892578
1.17E-01,1.01484
1.17E-01,1.13633
1.17E-01,1.22227
1.18E-01,1.29844
1.18E-01,1.29453
1.18E-01,1.19883
1.18E-01,1.15
1.18E-01,1.08594
1.18E-01,0.837891
1.18E-01,0.744922
1.18E-01,1.57344
1.18E-01,2.47148
1.18E-01,0.997266
1.18E-01,1.04687
1.18E-01,1.18945
1.18E-01,1.22695
1.19E-01,1.19766
1.19E-01,1.20039
1.19E-01,1.15977
1.19E-01,1.19023
1.19E-01,1.17109
1.19E-01,1.26523
1.19E-01,1.18867
1.19E-01,1.2332
1.19E-01,1.02891
1.19E-01,0.996094
1.19E-01,0.814453
1.19E-01,0.801953
1.20E-01,0.684766
1.20E-01,0.946094
1.20E-01,1.07578
1.20E-01,1.34766
1.20E-01,1.56445
1.20E-01,1.98945
1.20E-01,2.20937
1.20E-01,2.03594
1.20E-01,1.48359
1.20E-01,1.02539
1.20E-01,1.05078
1.20E-01,0.965625
1.20E-01,0.876562
1.21E-01,0.867578
1.21E-01,0.788672
1.21E-01,0.742578
1.21E-01,0.735547
1.21E-01,0.792187
1.21E-01,0.921094
1.21E-01,1.01602
1.21E-01,1.10781
1.21E-01,1.3207
1.21E-01,1.32109
1.21E-01,1.25703
1.21E-01,1.23984
1.22E-01,1.22891
1.22E-01,1.13281
1.22E-01,0.929297
1.22E-01,0.774609
1.22E-01,1.53398
1.22E-01,2.69062
1.22E-01,1.35898
1.22E-01,1.16289
1.22E-01,1.14414
1.22E-01,1.30391
1.22E-01,1.47187
1.22E-01,1.60156
1.22E-01,1.56289
1.23E-01,1.42344
1.23E-01,1.37461
1.23E-01,1.16953
1.23E-01,1.05352
1.23E-01,0.948828
1.23E-01,1.02031
1.23E-01,0.957812
1.23E-01,0.945703
1.23E-01,0.953516
1.23E-01,1
1.23E-01,0.914062
1.23E-01,0.950391
1.24E-01,0.921484
1.24E-01,0.907422
1.24E-01,0.889062
1.24E-01,0.84375
1.24E-01,0.785156
1.24E-01,0.835937
1.24E-01,0.784766
1.24E-01,0.820312
1.24E-01,0.760937
1.24E-01,0.795312
1.24E-01,0.765234
1.24E-01,0.728516
1.24E-01,0.753516
1.25E-01,0.754687
1.25E-01,0.755859
1.25E-01,0.780469
1.25E-01,0.765234
1.25E-01,0.727344
1.25E-01,0.841797
1.25E-01,0.76875
1.25E-01,0.826172
1.25E-01,0.805859
1.25E-01,0.788281
1.25E-01,0.809375
1.25E-01,0.732031
1.26E-01,0.780469
1.26E-01,0.719141
1.26E-01,0.723828
1.26E-01,0.755859
1.26E-01,0.751172
1.26E-01,0.760937
1.26E-01,0.733594
1.26E-01,0.749219
1.26E-01,0.7375
1.26E-01,0.775
1.26E-01,0.824609
1.26E-01,0.741406
1.26E-01,0.802344
1.27E-01,0.753516
1.27E-01,0.739453
1.27E-01,0.784766
1.27E-01,0.702734
1.27E-01,0.712109
1.27E-01,0.735547
1.27E-01,0.7375
1.27E-01,0.679687
1.27E-01,0.772266
1.27E-01,0.757031
1.27E-01,0.761328
1.27E-01,0.776562
1.28E-01,0.735547
1.28E-01,0.728516
1.28E-01,0.755859
1.28E-01,0.758984
1.28E-01,0.801953
1.28E-01,0.748047
1.28E-01,0.78125
1.28E-01,0.732422
1.28E-01,0.733984
1.28E-01,0.735156
1.28E-01,0.701953
1.28E-01,0.687109
1.28E-01,0.775781
1.29E-01,0.799609
1.29E-01,0.735937
1.29E-01,0.746875
1.29E-01,0.761328
1.29E-01,0.854297
1.29E-01,2.10078
1.29E-01,7.36797
1.29E-01,5.8207
1.29E-01,4.59414
1.29E-01,3.91719
1.29E-01,3.35352
1.29E-01,2.88711
1.30E-01,2.44609
1.30E-01,2.07461
1.30E-01,1.82656
1.30E-01,1.50312
1.30E-01,1.30039
1.30E-01,1.12773
1.30E-01,1.13477
1.30E-01,1.07266
1.30E-01,1.09258
1.30E-01,1.1207
1.30E-01,1.15117
1.30E-01,1.15508
1.30E-01,1.12578
1.31E-01,0.952344
1.31E-01,0.909766
1.31E-01,0.838281
1.31E-01,0.979297
1.31E-01,1.39883
1.31E-01,0.921484
1.31E-01,0.888281
1.31E-01,0.919531
1.31E-01,0.964844
1.31E-01,0.969141
1.31E-01,1.02812
1.31E-01,0.997266
1.32E-01,1.07266
1.32E-01,1.09258
1.32E-01,1.19453
1.32E-01,1.30312
1.32E-01,1.49922
1.32E-01,1.71797
1.32E-01,1.99102
1.32E-01,2.48437
1.32E-01,2.87383
1.32E-01,3.30937
1.32E-01,3.80391
1.32E-01,4.33633
1.32E-01,4.98867
1.33E-01,5.89414
1.33E-01,7.42891
1.33E-01,7.99258
1.33E-01,6.65156
1.33E-01,5.22422
1.33E-01,4.28789
1.33E-01,3.76289
1.33E-01,3.28516
1.33E-01,2.90703
1.33E-01,2.51133
1.33E-01,2.16953
1.33E-01,1.86289
1.34E-01,1.67461
1.34E-01,1.39219
1.34E-01,1.12383
1.34E-01,1.09844
